projID,projectName,metricName,reportingMonth,totalVolume,achieveVolume,metricPerformance
amcor,Amcor,Chat Service Level,12/1/2015,913,926,0.99
amcor,Amcor,Chat Service Level,1/1/2016,190,507,0.37
amcor,Amcor,Chat Service Level,2/1/2016,360,993,0.36
amcor,Amcor,Chat Service Level,3/1/2016,555,823,0.67
amcor,Amcor,Chat Service Level,4/1/2016,803,905,0.89
amcor,Amcor,Chat Service Level,5/1/2016,659,757,0.87
amcor,Amcor,Chat Service Level,6/1/2016,410,688,0.60
amcor,Amcor,Chat Service Level,7/1/2016,864,973,0.89
amcor,Amcor,Chat Service Level,8/1/2016,683,911,0.75
amcor,Amcor,First Call Closure,1/1/2015,741,814,0.91
amcor,Amcor,First Call Closure,2/1/2015,591,607,0.97
amcor,Amcor,First Call Closure,3/1/2015,765,919,0.83
amcor,Amcor,First Call Closure,4/1/2015,572,898,0.64
amcor,Amcor,First Call Closure,5/1/2015,668,737,0.91
amcor,Amcor,First Call Closure,6/1/2015,945,981,0.96
amcor,Amcor,First Call Closure,7/1/2015,582,729,0.80
amcor,Amcor,First Call Closure,8/1/2015,749,768,0.98
amcor,Amcor,First Call Closure,9/1/2015,685,696,0.98
amcor,Amcor,First Call Closure,10/1/2015,44,486,0.09
amcor,Amcor,First Call Closure,11/1/2015,798,959,0.83
amcor,Amcor,First Call Closure,12/1/2015,475,476,1.00
amcor,Amcor,First Call Closure,1/1/2016,790,896,0.88
amcor,Amcor,First Call Closure,2/1/2016,983,993,0.99
amcor,Amcor,First Call Closure,3/1/2016,385,485,0.79
amcor,Amcor,First Call Closure,4/1/2016,293,463,0.63
amcor,Amcor,First Call Closure,5/1/2016,659,918,0.72
amcor,Amcor,First Call Closure,6/1/2016,104,764,0.14
amcor,Amcor,First Call Closure,7/1/2016,254,802,0.32
amcor,Amcor,First Call Closure,8/1/2016,664,901,0.74
amcor,Amcor,First Tier Closure,1/1/2015,695,997,0.70
amcor,Amcor,First Tier Closure,2/1/2015,809,919,0.88
amcor,Amcor,First Tier Closure,3/1/2015,848,992,0.85
amcor,Amcor,First Tier Closure,4/1/2015,720,870,0.83
amcor,Amcor,First Tier Closure,5/1/2015,594,946,0.63
amcor,Amcor,First Tier Closure,6/1/2015,898,904,0.99
amcor,Amcor,First Tier Closure,7/1/2015,227,384,0.59
amcor,Amcor,First Tier Closure,8/1/2015,759,854,0.89
amcor,Amcor,First Tier Closure,9/1/2015,546,662,0.82
amcor,Amcor,First Tier Closure,10/1/2015,974,978,1.00
amcor,Amcor,First Tier Closure,11/1/2015,639,680,0.94
amcor,Amcor,First Tier Closure,12/1/2015,738,934,0.79
amcor,Amcor,First Tier Closure,1/1/2016,954,984,0.97
amcor,Amcor,First Tier Closure,2/1/2016,552,564,0.98
amcor,Amcor,First Tier Closure,3/1/2016,33,146,0.23
amcor,Amcor,First Tier Closure,4/1/2016,971,991,0.98
amcor,Amcor,First Tier Closure,5/1/2016,661,775,0.85
amcor,Amcor,First Tier Closure,6/1/2016,536,630,0.85
amcor,Amcor,First Tier Closure,7/1/2016,657,758,0.87
amcor,Amcor,First Tier Closure,8/1/2016,35,50,0.70
amcor,Amcor,Inbound Call Volume,1/1/2015,110,302,0.36
amcor,Amcor,Inbound Call Volume,2/1/2015,276,798,0.35
amcor,Amcor,Inbound Call Volume,3/1/2015,945,977,0.97
amcor,Amcor,Inbound Call Volume,4/1/2015,619,716,0.86
amcor,Amcor,Inbound Call Volume,5/1/2015,659,666,0.99
amcor,Amcor,Inbound Call Volume,6/1/2015,651,809,0.80
amcor,Amcor,Inbound Call Volume,7/1/2015,157,658,0.24
amcor,Amcor,Inbound Call Volume,8/1/2015,356,570,0.62
amcor,Amcor,Inbound Call Volume,9/1/2015,656,986,0.67
amcor,Amcor,Inbound Call Volume,10/1/2015,291,361,0.81
amcor,Amcor,Inbound Call Volume,11/1/2015,529,626,0.85
amcor,Amcor,Inbound Call Volume,12/1/2015,304,980,0.31
amcor,Amcor,Inbound Call Volume,1/1/2016,30,561,0.05
amcor,Amcor,Inbound Call Volume,2/1/2016,850,978,0.87
amcor,Amcor,Inbound Call Volume,3/1/2016,598,951,0.63
amcor,Amcor,Inbound Call Volume,4/1/2016,891,957,0.93
amcor,Amcor,Inbound Call Volume,5/1/2016,795,862,0.92
amcor,Amcor,Inbound Call Volume,6/1/2016,357,407,0.88
amcor,Amcor,Inbound Call Volume,7/1/2016,89,463,0.19
amcor,Amcor,Inbound Call Volume,8/1/2016,973,973,1.00
amcor,Amcor,Phone Service Level,1/1/2015,444,736,0.60
amcor,Amcor,Phone Service Level,2/1/2015,830,855,0.97
amcor,Amcor,Phone Service Level,3/1/2015,996,996,1.00
amcor,Amcor,Phone Service Level,4/1/2015,230,809,0.28
amcor,Amcor,Phone Service Level,5/1/2015,950,976,0.97
amcor,Amcor,Phone Service Level,6/1/2015,413,967,0.43
amcor,Amcor,Phone Service Level,7/1/2015,172,732,0.24
amcor,Amcor,Phone Service Level,8/1/2015,710,762,0.93
amcor,Amcor,Phone Service Level,9/1/2015,101,389,0.26
amcor,Amcor,Phone Service Level,10/1/2015,651,717,0.91
amcor,Amcor,Phone Service Level,11/1/2015,50,172,0.29
amcor,Amcor,Phone Service Level,12/1/2015,217,467,0.46
amcor,Amcor,Phone Service Level,1/1/2016,966,968,1.00
amcor,Amcor,Phone Service Level,2/1/2016,640,882,0.73
amcor,Amcor,Phone Service Level,3/1/2016,126,885,0.14
amcor,Amcor,Phone Service Level,4/1/2016,420,517,0.81
amcor,Amcor,Phone Service Level,5/1/2016,126,243,0.52
amcor,Amcor,Phone Service Level,6/1/2016,443,666,0.67
amcor,Amcor,Phone Service Level,7/1/2016,840,984,0.85
amcor,Amcor,Phone Service Level,8/1/2016,799,866,0.92
amcor,Amcor,Web Service Level,1/1/2015,334,374,0.89
amcor,Amcor,Web Service Level,2/1/2015,586,773,0.76
amcor,Amcor,Web Service Level,3/1/2015,662,938,0.71
amcor,Amcor,Web Service Level,4/1/2015,687,926,0.74
amcor,Amcor,Web Service Level,5/1/2015,567,580,0.98
amcor,Amcor,Web Service Level,6/1/2015,799,997,0.80
amcor,Amcor,Web Service Level,7/1/2015,23,889,0.03
amcor,Amcor,Web Service Level,8/1/2015,598,760,0.79
amcor,Amcor,Web Service Level,9/1/2015,899,983,0.91
amcor,Amcor,Web Service Level,10/1/2015,804,812,0.99
amcor,Amcor,Web Service Level,11/1/2015,781,958,0.82
amcor,Amcor,Web Service Level,12/1/2015,808,824,0.98
amcor,Amcor,Web Service Level,1/1/2016,97,510,0.19
amcor,Amcor,Web Service Level,2/1/2016,272,540,0.50
amcor,Amcor,Web Service Level,3/1/2016,360,613,0.59
amcor,Amcor,Web Service Level,4/1/2016,410,571,0.72
amcor,Amcor,Web Service Level,5/1/2016,904,975,0.93
amcor,Amcor,Web Service Level,6/1/2016,636,642,0.99
amcor,Amcor,Web Service Level,7/1/2016,963,964,1.00
amcor,Amcor,Web Service Level,8/1/2016,219,254,0.86
cec,Career Education Corporation,Abandon Rate,1/1/2015,826,836,0.99
cec,Career Education Corporation,Abandon Rate,2/1/2015,510,837,0.61
cec,Career Education Corporation,Abandon Rate,3/1/2015,239,990,0.24
cec,Career Education Corporation,Abandon Rate,4/1/2015,874,920,0.95
cec,Career Education Corporation,Abandon Rate,5/1/2015,612,852,0.72
cec,Career Education Corporation,Abandon Rate,6/1/2015,85,598,0.14
cec,Career Education Corporation,Abandon Rate,7/1/2015,292,350,0.83
cec,Career Education Corporation,Abandon Rate,8/1/2015,392,870,0.45
cec,Career Education Corporation,Abandon Rate,9/1/2015,676,848,0.80
cec,Career Education Corporation,Abandon Rate,10/1/2015,184,467,0.39
cec,Career Education Corporation,Abandon Rate,11/1/2015,593,928,0.64
cec,Career Education Corporation,Abandon Rate,12/1/2015,322,601,0.54
cec,Career Education Corporation,Abandon Rate,1/1/2016,8,204,0.04
cec,Career Education Corporation,Abandon Rate,2/1/2016,379,493,0.77
cec,Career Education Corporation,Abandon Rate,3/1/2016,252,955,0.26
cec,Career Education Corporation,Abandon Rate,4/1/2016,724,765,0.95
cec,Career Education Corporation,Abandon Rate,5/1/2016,966,982,0.98
cec,Career Education Corporation,Abandon Rate,6/1/2016,607,755,0.80
cec,Career Education Corporation,Abandon Rate,7/1/2016,624,821,0.76
cec,Career Education Corporation,Abandon Rate,8/1/2016,759,964,0.79
cec,Career Education Corporation,Average Handle Time,1/1/2015,190,311,250.50
cec,Career Education Corporation,Average Handle Time,2/1/2015,360,645,502.50
cec,Career Education Corporation,Average Handle Time,3/1/2015,131,436,283.50
cec,Career Education Corporation,Average Handle Time,4/1/2015,563,563,563.00
cec,Career Education Corporation,Average Handle Time,5/1/2015,578,815,696.50
cec,Career Education Corporation,Average Handle Time,6/1/2015,926,947,936.50
cec,Career Education Corporation,Average Handle Time,7/1/2015,662,858,760.00
cec,Career Education Corporation,Average Handle Time,8/1/2015,281,923,602.00
cec,Career Education Corporation,Average Handle Time,9/1/2015,986,991,988.50
cec,Career Education Corporation,Average Handle Time,10/1/2015,42,603,322.50
cec,Career Education Corporation,Average Handle Time,11/1/2015,508,724,616.00
cec,Career Education Corporation,Average Handle Time,12/1/2015,417,456,436.50
cec,Career Education Corporation,Average Handle Time,1/1/2016,321,737,529.00
cec,Career Education Corporation,Average Handle Time,2/1/2016,480,632,556.00
cec,Career Education Corporation,Average Handle Time,3/1/2016,549,955,752.00
cec,Career Education Corporation,Average Handle Time,4/1/2016,812,856,834.00
cec,Career Education Corporation,Average Handle Time,5/1/2016,467,690,578.50
cec,Career Education Corporation,Average Handle Time,6/1/2016,165,820,492.50
cec,Career Education Corporation,Average Handle Time,7/1/2016,62,183,122.50
cec,Career Education Corporation,Average Handle Time,8/1/2016,228,622,425.00
cec,Career Education Corporation,Average Hold Time,1/1/2015,711,990,850.50
cec,Career Education Corporation,Average Hold Time,2/1/2015,753,990,871.50
cec,Career Education Corporation,Average Hold Time,3/1/2015,115,914,514.50
cec,Career Education Corporation,Average Hold Time,4/1/2015,314,605,459.50
cec,Career Education Corporation,Average Hold Time,5/1/2015,560,842,701.00
cec,Career Education Corporation,Average Hold Time,6/1/2015,862,989,925.50
cec,Career Education Corporation,Average Hold Time,7/1/2015,217,224,220.50
cec,Career Education Corporation,Average Hold Time,8/1/2015,641,717,679.00
cec,Career Education Corporation,Average Hold Time,9/1/2015,509,951,730.00
cec,Career Education Corporation,Average Hold Time,10/1/2015,283,990,636.50
cec,Career Education Corporation,Average Hold Time,11/1/2015,771,840,805.50
cec,Career Education Corporation,Average Hold Time,12/1/2015,649,805,727.00
cec,Career Education Corporation,Average Hold Time,1/1/2016,618,859,738.50
cec,Career Education Corporation,Average Hold Time,2/1/2016,715,744,729.50
cec,Career Education Corporation,Average Hold Time,3/1/2016,156,383,269.50
cec,Career Education Corporation,Average Hold Time,4/1/2016,185,383,284.00
cec,Career Education Corporation,Average Hold Time,5/1/2016,426,537,481.50
cec,Career Education Corporation,Average Hold Time,6/1/2016,200,864,532.00
cec,Career Education Corporation,Average Hold Time,7/1/2016,958,985,971.50
cec,Career Education Corporation,Average Hold Time,8/1/2016,346,520,433.00
cec,Career Education Corporation,Average Speed to Answer,1/1/2015,64,267,165.50
cec,Career Education Corporation,Average Speed to Answer,2/1/2015,321,837,579.00
cec,Career Education Corporation,Average Speed to Answer,3/1/2015,74,158,116.00
cec,Career Education Corporation,Average Speed to Answer,4/1/2015,772,806,789.00
cec,Career Education Corporation,Average Speed to Answer,5/1/2015,915,964,939.50
cec,Career Education Corporation,Average Speed to Answer,6/1/2015,695,948,821.50
cec,Career Education Corporation,Average Speed to Answer,7/1/2015,944,967,955.50
cec,Career Education Corporation,Average Speed to Answer,8/1/2015,786,908,847.00
cec,Career Education Corporation,Average Speed to Answer,9/1/2015,558,817,687.50
cec,Career Education Corporation,Average Speed to Answer,10/1/2015,664,792,728.00
cec,Career Education Corporation,Average Speed to Answer,11/1/2015,589,817,703.00
cec,Career Education Corporation,Average Speed to Answer,12/1/2015,62,272,167.00
cec,Career Education Corporation,Average Speed to Answer,1/1/2016,58,451,254.50
cec,Career Education Corporation,Average Speed to Answer,2/1/2016,706,992,849.00
cec,Career Education Corporation,Average Speed to Answer,3/1/2016,354,853,603.50
cec,Career Education Corporation,Average Speed to Answer,4/1/2016,577,843,710.00
cec,Career Education Corporation,Average Speed to Answer,5/1/2016,374,588,481.00
cec,Career Education Corporation,Average Speed to Answer,6/1/2016,568,713,640.50
cec,Career Education Corporation,Average Speed to Answer,7/1/2016,469,697,583.00
cec,Career Education Corporation,Average Speed to Answer,8/1/2016,320,879,599.50
cec,Career Education Corporation,Average Talk Time,1/1/2015,373,923,648.00
cec,Career Education Corporation,Average Talk Time,2/1/2015,132,302,217.00
cec,Career Education Corporation,Average Talk Time,3/1/2015,765,815,790.00
cec,Career Education Corporation,Average Talk Time,4/1/2015,350,849,599.50
cec,Career Education Corporation,Average Talk Time,5/1/2015,779,978,878.50
cec,Career Education Corporation,Average Talk Time,6/1/2015,623,805,714.00
cec,Career Education Corporation,Average Talk Time,7/1/2015,52,488,270.00
cec,Career Education Corporation,Average Talk Time,8/1/2015,174,466,320.00
cec,Career Education Corporation,Average Talk Time,9/1/2015,558,641,599.50
cec,Career Education Corporation,Average Talk Time,10/1/2015,654,711,682.50
cec,Career Education Corporation,Average Talk Time,11/1/2015,241,252,246.50
cec,Career Education Corporation,Average Talk Time,12/1/2015,486,700,593.00
cec,Career Education Corporation,Average Talk Time,1/1/2016,963,991,977.00
cec,Career Education Corporation,Average Talk Time,2/1/2016,465,701,583.00
cec,Career Education Corporation,Average Talk Time,3/1/2016,907,931,919.00
cec,Career Education Corporation,Average Talk Time,4/1/2016,348,671,509.50
cec,Career Education Corporation,Average Talk Time,5/1/2016,799,970,884.50
cec,Career Education Corporation,Average Talk Time,6/1/2016,695,697,696.00
cec,Career Education Corporation,Average Talk Time,7/1/2016,809,991,900.00
cec,Career Education Corporation,Average Talk Time,8/1/2016,172,598,385.00
cec,Career Education Corporation,Average Wrap Time,1/1/2015,852,876,864.00
cec,Career Education Corporation,Average Wrap Time,2/1/2015,615,886,750.50
cec,Career Education Corporation,Average Wrap Time,3/1/2015,177,723,450.00
cec,Career Education Corporation,Average Wrap Time,4/1/2015,193,590,391.50
cec,Career Education Corporation,Average Wrap Time,5/1/2015,68,483,275.50
cec,Career Education Corporation,Average Wrap Time,6/1/2015,986,1000,993.00
cec,Career Education Corporation,Average Wrap Time,7/1/2015,139,382,260.50
cec,Career Education Corporation,Average Wrap Time,8/1/2015,959,988,973.50
cec,Career Education Corporation,Average Wrap Time,9/1/2015,449,988,718.50
cec,Career Education Corporation,Average Wrap Time,10/1/2015,710,869,789.50
cec,Career Education Corporation,Average Wrap Time,11/1/2015,682,983,832.50
cec,Career Education Corporation,Average Wrap Time,12/1/2015,624,981,802.50
cec,Career Education Corporation,Average Wrap Time,1/1/2016,452,587,519.50
cec,Career Education Corporation,Average Wrap Time,2/1/2016,301,364,332.50
cec,Career Education Corporation,Average Wrap Time,3/1/2016,322,748,535.00
cec,Career Education Corporation,Average Wrap Time,4/1/2016,688,908,798.00
cec,Career Education Corporation,Average Wrap Time,5/1/2016,259,539,399.00
cec,Career Education Corporation,Average Wrap Time,6/1/2016,792,826,809.00
cec,Career Education Corporation,Average Wrap Time,7/1/2016,65,644,354.50
cec,Career Education Corporation,Average Wrap Time,8/1/2016,296,865,580.50
cec,Career Education Corporation,Chat Service Level,1/1/2015,641,946,0.68
cec,Career Education Corporation,Chat Service Level,2/1/2015,408,880,0.46
cec,Career Education Corporation,Chat Service Level,3/1/2015,916,917,1.00
cec,Career Education Corporation,Chat Service Level,4/1/2015,831,975,0.85
cec,Career Education Corporation,Chat Service Level,5/1/2015,77,852,0.09
cec,Career Education Corporation,Chat Service Level,6/1/2015,773,782,0.99
cec,Career Education Corporation,Chat Service Level,7/1/2015,605,841,0.72
cec,Career Education Corporation,Chat Service Level,8/1/2015,379,406,0.93
cec,Career Education Corporation,Chat Service Level,9/1/2015,787,852,0.92
cec,Career Education Corporation,Chat Service Level,10/1/2015,210,880,0.24
cec,Career Education Corporation,Chat Service Level,11/1/2015,475,587,0.81
cec,Career Education Corporation,Chat Service Level,12/1/2015,994,1000,0.99
cec,Career Education Corporation,Chat Service Level,1/1/2016,880,932,0.94
cec,Career Education Corporation,Chat Service Level,2/1/2016,806,999,0.81
cec,Career Education Corporation,Chat Service Level,3/1/2016,143,879,0.16
cec,Career Education Corporation,Chat Service Level,4/1/2016,212,879,0.24
cec,Career Education Corporation,Chat Service Level,5/1/2016,903,938,0.96
cec,Career Education Corporation,Chat Service Level,6/1/2016,348,479,0.73
cec,Career Education Corporation,Chat Service Level,7/1/2016,794,882,0.90
cec,Career Education Corporation,Chat Service Level,8/1/2016,110,766,0.14
cec,Career Education Corporation,First Call Closure,1/1/2015,819,842,0.97
cec,Career Education Corporation,First Call Closure,2/1/2015,238,375,0.63
cec,Career Education Corporation,First Call Closure,3/1/2015,365,502,0.73
cec,Career Education Corporation,First Call Closure,4/1/2015,719,923,0.78
cec,Career Education Corporation,First Call Closure,5/1/2015,107,912,0.12
cec,Career Education Corporation,First Call Closure,6/1/2015,404,871,0.46
cec,Career Education Corporation,First Call Closure,7/1/2015,455,692,0.66
cec,Career Education Corporation,First Call Closure,8/1/2015,156,272,0.57
cec,Career Education Corporation,First Call Closure,9/1/2015,957,998,0.96
cec,Career Education Corporation,First Call Closure,10/1/2015,707,735,0.96
cec,Career Education Corporation,First Call Closure,11/1/2015,618,939,0.66
cec,Career Education Corporation,First Call Closure,12/1/2015,957,974,0.98
cec,Career Education Corporation,First Call Closure,1/1/2016,287,974,0.29
cec,Career Education Corporation,First Call Closure,2/1/2016,812,958,0.85
cec,Career Education Corporation,First Call Closure,3/1/2016,630,879,0.72
cec,Career Education Corporation,First Call Closure,4/1/2016,362,864,0.42
cec,Career Education Corporation,First Call Closure,5/1/2016,343,778,0.44
cec,Career Education Corporation,First Call Closure,6/1/2016,351,388,0.90
cec,Career Education Corporation,First Call Closure,7/1/2016,880,932,0.94
cec,Career Education Corporation,First Call Closure,8/1/2016,353,681,0.52
cec,Career Education Corporation,First Tier Closure,1/1/2015,633,686,0.92
cec,Career Education Corporation,First Tier Closure,2/1/2015,848,868,0.98
cec,Career Education Corporation,First Tier Closure,3/1/2015,618,784,0.79
cec,Career Education Corporation,First Tier Closure,4/1/2015,424,710,0.60
cec,Career Education Corporation,First Tier Closure,5/1/2015,295,892,0.33
cec,Career Education Corporation,First Tier Closure,6/1/2015,714,781,0.91
cec,Career Education Corporation,First Tier Closure,7/1/2015,323,810,0.40
cec,Career Education Corporation,First Tier Closure,8/1/2015,30,66,0.45
cec,Career Education Corporation,First Tier Closure,9/1/2015,296,636,0.47
cec,Career Education Corporation,First Tier Closure,10/1/2015,928,954,0.97
cec,Career Education Corporation,First Tier Closure,11/1/2015,594,852,0.70
cec,Career Education Corporation,First Tier Closure,12/1/2015,95,443,0.21
cec,Career Education Corporation,First Tier Closure,1/1/2016,266,279,0.95
cec,Career Education Corporation,First Tier Closure,2/1/2016,90,358,0.25
cec,Career Education Corporation,First Tier Closure,3/1/2016,31,779,0.04
cec,Career Education Corporation,First Tier Closure,4/1/2016,397,702,0.57
cec,Career Education Corporation,First Tier Closure,5/1/2016,515,904,0.57
cec,Career Education Corporation,First Tier Closure,6/1/2016,920,935,0.98
cec,Career Education Corporation,First Tier Closure,7/1/2016,451,586,0.77
cec,Career Education Corporation,First Tier Closure,8/1/2016,304,407,0.75
cec,Career Education Corporation,Inbound Call Volume,1/1/2015,702,806,0.87
cec,Career Education Corporation,Inbound Call Volume,2/1/2015,472,473,1.00
cec,Career Education Corporation,Inbound Call Volume,3/1/2015,181,206,0.88
cec,Career Education Corporation,Inbound Call Volume,4/1/2015,988,1000,0.99
cec,Career Education Corporation,Inbound Call Volume,5/1/2015,404,534,0.76
cec,Career Education Corporation,Inbound Call Volume,6/1/2015,635,917,0.69
cec,Career Education Corporation,Inbound Call Volume,7/1/2015,800,895,0.89
cec,Career Education Corporation,Inbound Call Volume,8/1/2015,663,870,0.76
cec,Career Education Corporation,Inbound Call Volume,9/1/2015,465,620,0.75
cec,Career Education Corporation,Inbound Call Volume,10/1/2015,268,562,0.48
cec,Career Education Corporation,Inbound Call Volume,11/1/2015,121,444,0.27
cec,Career Education Corporation,Inbound Call Volume,12/1/2015,851,953,0.89
cec,Career Education Corporation,Inbound Call Volume,1/1/2016,885,982,0.90
cec,Career Education Corporation,Inbound Call Volume,2/1/2016,809,978,0.83
cec,Career Education Corporation,Inbound Call Volume,3/1/2016,568,800,0.71
cec,Career Education Corporation,Inbound Call Volume,4/1/2016,269,427,0.63
cec,Career Education Corporation,Inbound Call Volume,5/1/2016,330,548,0.60
cec,Career Education Corporation,Inbound Call Volume,6/1/2016,770,962,0.80
cec,Career Education Corporation,Inbound Call Volume,7/1/2016,916,989,0.93
cec,Career Education Corporation,Inbound Call Volume,8/1/2016,931,940,0.99
cec,Career Education Corporation,Phone Service Level,1/1/2015,737,752,0.98
cec,Career Education Corporation,Phone Service Level,2/1/2015,54,323,0.17
cec,Career Education Corporation,Phone Service Level,3/1/2015,132,852,0.15
cec,Career Education Corporation,Phone Service Level,4/1/2015,147,686,0.21
cec,Career Education Corporation,Phone Service Level,5/1/2015,775,912,0.85
cec,Career Education Corporation,Phone Service Level,6/1/2015,121,422,0.29
cec,Career Education Corporation,Phone Service Level,7/1/2015,319,981,0.33
cec,Career Education Corporation,Phone Service Level,8/1/2015,901,955,0.94
cec,Career Education Corporation,Phone Service Level,9/1/2015,311,598,0.52
cec,Career Education Corporation,Phone Service Level,10/1/2015,799,992,0.81
cec,Career Education Corporation,Phone Service Level,11/1/2015,297,985,0.30
